label	text_a
0	The potential for drug interactions with 111 has been studied in combination with indinavir , stavudine , famciclovir , and 222 .
2	Hypotension: Patients on Diuretic Therapy: Patients on 111 and especially those in whom diuretic therapy was recently instituted, may occasionally experience an excessive reduction of blood pressure after initiation of therapy with 222 or enalaprilat .
2	Hypotension: Patients on Diuretic Therapy: Patients on 111 and especially those in whom diuretic therapy was recently instituted, may occasionally experience an excessive reduction of blood pressure after initiation of therapy with enalapril or 222 .
2	The possibility of hypotensive effects with 111 or enalaprilat can be minimized by either discontinuing the 222 or increasing the salt intake prior to initiation of treatment with enalapril or enalaprilat .
2	The possibility of hypotensive effects with enalapril or 111 can be minimized by either discontinuing the 222 or increasing the salt intake prior to initiation of treatment with enalapril or enalaprilat .
0	The possibility of hypotensive effects with enalapril or enalaprilat can be minimized by either discontinuing the 111 or increasing the salt intake prior to initiation of treatment with 222 or enalaprilat .
0	The possibility of hypotensive effects with enalapril or enalaprilat can be minimized by either discontinuing the 111 or increasing the salt intake prior to initiation of treatment with enalapril or 222 .
2	Agents Causing Renin Release: The antihypertensive effect of 111 and enalapril IV is augmented by 222 that cause renin release (e,g,, diuretics ).
2	Agents Causing Renin Release: The antihypertensive effect of 111 and enalapril IV is augmented by antihypertensive_agents that cause renin release (e,g,, 222 ).
2	Agents Causing Renin Release: The antihypertensive effect of enalapril and 111 IV is augmented by 222 that cause renin release (e,g,, diuretics ).
2	Agents Causing Renin Release: The antihypertensive effect of enalapril and 111 IV is augmented by antihypertensive_agents that cause renin release (e,g,, 222 ).
0	Agents Causing Renin Release: The antihypertensive effect of enalapril and enalapril IV is augmented by 111 that cause renin release (e,g,, 222 ).
2	Non-steroidal_Anti-inflammatory_Agents : In some patients with compromised renal function who are being treated with 111 , the co-administration of 222 may result in a further deterioration of renal function.
0	In a clinical pharmacology study, 111 or 222 was administered to hypertensive patients receiving VASOTEC .
0	In a clinical pharmacology study, 111 or sulindac was administered to hypertensive patients receiving 222 .
0	In a clinical pharmacology study, indomethacin or 111 was administered to hypertensive patients receiving 222 .
2	However, reports suggest that 111 may diminish the antihypertensive effect of 222 .
1	This interaction should be given consideration in patients taking 111 concomitantly with 222 .
0	Other Cardiovascular Agents: 111 and enalapril IV have been used concomitantly with 222 , methyldopa , nitrates , calcium-blocking_agents , hydralazine , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: 111 and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , 222 , nitrates , calcium-blocking_agents , hydralazine , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: 111 and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , 222 , calcium-blocking_agents , hydralazine , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: 111 and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , 222 , hydralazine , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: 111 and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , 222 , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: 111 and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , hydralazine , 222 and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: 111 and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , hydralazine , prazosin and 222 without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and 111 IV have been used concomitantly with 222 , methyldopa , nitrates , calcium-blocking_agents , hydralazine , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and 111 IV have been used concomitantly with beta_adrenergic-blocking_agents , 222 , nitrates , calcium-blocking_agents , hydralazine , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and 111 IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , 222 , calcium-blocking_agents , hydralazine , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and 111 IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , 222 , hydralazine , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and 111 IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , 222 , prazosin and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and 111 IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , hydralazine , 222 and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and 111 IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , hydralazine , prazosin and 222 without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , 111 , nitrates , calcium-blocking_agents , hydralazine , 222 and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , 111 , nitrates , calcium-blocking_agents , hydralazine , prazosin and 222 without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , 111 , calcium-blocking_agents , hydralazine , 222 and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , 111 , calcium-blocking_agents , hydralazine , prazosin and 222 without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , 111 , hydralazine , 222 and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , 111 , hydralazine , prazosin and 222 without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , 111 , 222 and digoxin without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , 111 , prazosin and 222 without evidence of clinically significant adverse interactions.
0	Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta_adrenergic-blocking_agents , methyldopa , nitrates , calcium-blocking_agents , hydralazine , 111 and 222 without evidence of clinically significant adverse interactions.
0	111 IV has been used concomitantly with 222 without evidence of clinically significant adverse reactions.
